,dataSrc,mz,nmass,hmdb.KEGG.ID,hmdb.Score,metlin.KEGG.ID,metlin.Score,neighbor.cpds,top.score,BioCAn.ID
367,HilPos,295.1767,294.169421,,,C11379,7,C06528;C09149;C11379;C11635;C16735,0.0,
368,HilPos,296.0983,295.0909965,,,,,,0.0,
369,HilPos,296.0996,295.0922859,,,,,,0.0,
370,HilPos,296.1605,295.1531892,,,,,C18582,0.0,
371,HilPos,296.1606,295.1533428,,,,,C18582,0.0,
372,HilPos,297.0784,296.0711385,,,,,C02006,0.0,
373,HilPos,297.1385,296.131219,,,,,C16609;C07175,0.206896552,C16609
374,HilPos,297.2393,296.231995,,,C14825,36,C14825;C14826;C08318;C08368;C14762;C14767;C19617,0.068965517,C14825
375,HilPos,298.053,297.0456993,,,,,,0.0,
376,HilPos,298.0975,297.0902048,C00170,0.5,C00170,38,C00170,2.655172414,C00170
377,HilPos,298.115,297.1077524,,,,,C05342,0.0,
378,HilPos,298.115,297.1077687,,,,,C05342,0.0,
379,HilPos,298.2696,297.2622927,,,,,C06121;C10136;C11124,0.0,
380,HilPos,299.0446,298.0373554,,,,,,0.0,
381,HilPos,299.0858,298.0785648,,,,,C14525,0.0,
382,HilPos,299.1181,298.1108493,KEGG,0.27,,,C17619;C20674,0.0,
383,HilPos,299.1186,298.111324,KEGG,0.27,,,C17619;C20674,0.0,
384,HilPos,300.0473,299.0399786,,,,,C18925,0.0,
385,HilPos,300.0497,299.0424076,,,,,C18925,0.0,
386,HilPos,300.0894,299.0821127,,,C06901,1,C08472,0.0,
387,HilPos,301.0947,300.0874732,,,,,C03993;C04812;C11351,0.0,
388,HilPos,301.1219,300.1146328,,,,,C13705;C18417;C18420,0.0,
389,HilPos,302.1062,301.0989523,,,,,C18734,0.0,
390,HilPos,302.1544,301.1471206,,,,,C10677;C10698,0.0,
391,HilPos,304.047,303.0397217,,,,,C18874,0.0,
392,HilPos,304.0495,303.0422287,,,,,C18874,0.0,
393,HilPos,304.1609,303.153609,,,,,,0.0,
394,HilPos,305.052,304.0447615,,,,,,0.0,
395,HilPos,305.0863,304.0789742,,,,,C07122;C19256;C19442,0.0,
396,HilPos,305.0863,304.0790586,,,,,C07122;C19256;C19442,0.0,
397,HilPos,305.1248,304.1175006,,,,,C09130,0.0,
398,HilPos,305.1575,304.1502658,,,,,,0.0,
399,HilPos,306.0735,305.0662544,,,,,C09347;C20559,0.0,
400,HilPos,308.0858,307.0785219,C00051,0.43,C00051,8,,0.0,
401,HilPos,308.934,307.9267558,,,,,,0.0,
402,HilPos,309.13,308.1227689,,,,,C08483;C09953,0.0,
403,HilPos,309.1664,308.1591218,,,,,C09483;C09638;C16488;C20978,0.0,
404,HilPos,310.114,309.1066758,C19910,0.53,C19909;C19910;C00270,77;77;77,C00270;C03525;C19909;C19910;C21053,6.655172414,C00270
405,HilPos,310.1157,309.1084133,C19910,0.49,C19909;C00270;C19910,65;65;64,C00270;C03525;C19909;C19910;C21053,6.655172414,C00270
406,HilPos,310.1294,309.1220977,,,,,,0.0,
407,HilPos,311.0492,310.0418962,,,,,,0.0,
408,HilPos,311.0585,310.051177,,,,,C03683,0.0,
409,HilPos,311.0924,310.0851182,,,,,C10059;C11096,0.0,
410,HilPos,311.1245,310.117188,,,,,C15051,0.0,
411,HilPos,312.0501,311.0428315,,,,,,0.0,
412,HilPos,312.0695,311.0622374,,,,,,0.0,
413,HilPos,312.1309,311.1236495,,,,,C05076,0.0,
414,HilPos,312.1659,311.1585832,,,,,,0.0,
415,HilPos,313.0223,312.0150057,,,,,,0.0,
416,HilPos,313.0728,312.0654884,,,C06800,22,C06800;C02007;C10201;C20444,0.172413793,C06800
417,HilPos,313.1346,312.1273298,,,,,,0.0,
418,HilPos,314.0208,313.013492,,,,,,0.0,
419,HilPos,314.0875,313.0802597,,,,,,0.0,
420,HilPos,315.0185,314.011234,,,,,C19600,0.0,
421,HilPos,316.1118,315.1045435,,,,,C18733,0.0,
422,HilPos,316.1187,315.1113906,,,,,C08528,0.0,
423,HilPos,316.162,315.1547136,,,,,,0.0,
424,HilPos,316.922,315.9147734,,,,,,0.0,
425,HilPos,317.0912,316.0839734,,,,,,0.0,
426,HilPos,318.1303,317.1230225,,,,,C10166;C12168;C12174;C12239,0.0,
427,HilPos,318.1649,317.1576264,,,,,,0.0,
428,HilPos,320.0755,319.0682067,,,,,,0.0,
429,HilPos,320.0972,319.0899506,,,,,C00220,0.0,
430,HilPos,320.0974,319.0901148,,,,,C00220;C13751,0.0,
431,HilPos,320.1217,319.1143851,,,,,,0.0,
432,HilPos,320.1324,319.1251733,,,,,,0.0,
433,HilPos,321.037,320.029705,,,,,C14429,0.0,
434,HilPos,321.0608,320.0535613,,,,,C02906;C03052;C18348;C20288,0.0,
435,HilPos,321.1001,320.0927822,,,,,C02947;C11586;C16938;C18358,0.0,
436,HilPos,321.1008,320.0935324,,,,,C02947;C11586;C16938;C18358,0.0,
437,HilPos,322.9997,321.9923988,,,,,,0.0,
438,HilPos,323.069,322.0617139,C00364,0.26,,,,0.0,
439,HilPos,323.0721,322.0648536,,,,,C05909,0.0,
440,HilPos,325.0471,324.0398499,C00105,0.65,,,C01168;C00105;C01368;C03031,0.206896552,C01168
441,HilPos,325.0527,324.0454651,,,,,C18573,0.0,
442,HilPos,325.1059,324.0986661,,,,,C07366;C08564;C18679,0.0,
443,HilPos,326.0551,325.0477985,,,,,C18852,0.0,
444,HilPos,326.1469,325.1396141,,,,,,0.0,
445,HilPos,327.003,325.9957454,,,,,C19077,0.0,
446,HilPos,327.0528,326.0455135,,,,,,0.0,
447,HilPos,327.2023,326.1950562,,,C06542,6,C06542;C09217;C10696;C12260,0.0,
448,HilPos,328.14,327.1326778,,,,,,0.0,
449,HilPos,329.007,327.9996993,,,,,,0.0,
450,HilPos,329.0397,328.0323803,,,,,C11064,0.0,
451,HilPos,330.0256,329.0182948,,,,,,0.0,
452,HilPos,330.0552,329.047906,C00575,0.77,C00575,18,C00575;C02353;C02507;C18661,0.0,
453,HilPos,330.1582,329.1509662,,,,,C18917,0.0,
454,HilPos,331.2838,330.2765339,,,,,,0.0,
455,HilPos,332.9535,331.9462707,,,,,,0.0,
456,HilPos,333.0488,332.0415295,,,,,,0.0,
457,HilPos,333.1381,332.1308371,,,,,C08095,0.0,
458,HilPos,334.0941,333.0868481,,,,,,0.0,
459,HilPos,335.0754,334.0680748,,,,,C01225;C04641;C04703;C09770;C10517;C18347,1.931034483,C01225
460,HilPos,335.0962,334.0889666,,,,,C10966;C12400,0.0,
461,HilPos,335.1452,334.137951,,,,,C20082;C20418;C21419,0.0,
462,HilPos,336.081,335.0737533,,,,,C01031,0.206896552,C01031
463,HilPos,336.0912,335.0839008,,,,,C09575,0.0,
464,HilPos,337.1401,336.1327968,,,,,,0.0,
465,HilPos,337.1727,336.1654636,,,,,,0.0,
466,HilPos,338.1195,337.1121762,,,,,C03868;C04197,0.0,
467,HilPos,338.1434,337.1361145,,,,,C07655;C10570;C10594;C10601;C19252,0.0,
468,HilPos,338.1476,337.1403084,,,,,C07655;C08146;C13670,0.0,
469,HilPos,339.0461,338.0388643,,,,,C20583,0.0,
470,HilPos,339.0869,338.0795818,,,,,C03686;C10942;C12402;C15599;C19979,0.0,
471,HilPos,340.2813,339.2739855,,,,,,0.0,
472,HilPos,341.033,340.0257166,,,,,C11021,0.0,
473,HilPos,341.0796,340.072339,,,,,C17400,0.0,
474,HilPos,341.1011,340.0938511,,,,,C03944;C08569;C10090;C14877;C17473,0.0,
475,HilPos,341.1574,340.1501132,,,,,C17971,0.0,
476,HilPos,341.3056,340.2983085,,,,,C19427,0.0,
477,HilPos,342.0385,341.0311764,,,,,,0.0,
478,HilPos,342.108,341.1006945,,,,,C11567;C17248,0.0,
479,HilPos,342.1399,341.1325748,,,,,C15658;C19702,0.0,
480,HilPos,343.0494,342.0421228,,,,,C14432,0.0,
481,HilPos,343.1444,342.1370784,,,,,,0.0,
482,HilPos,344.135,343.1277577,,,,,,0.0,
483,HilPos,344.1742,343.1669592,,,,,C06913,0.0,
484,HilPos,344.9856,343.9782861,,,,,,0.0,
485,HilPos,345.0538,344.0465512,,,,,,0.0,
486,HilPos,346.086,345.0786975,,,,,C01081,0.0,
487,HilPos,346.115,345.1077178,,,,,C17757,0.0,
488,HilPos,346.1271,345.1197893,,,,,C07324;C08520;C11002,0.0,
489,HilPos,347.0895,346.0822004,,,,,C01655;C03851;C07026,0.0,
490,HilPos,347.0978,346.0905389,,,,,C18877,0.0,
491,HilPos,348.0038,346.9965192,,,,,,0.0,
492,HilPos,348.0779,347.0706309,,,,,C10993,0.0,
493,HilPos,348.1053,347.0980721,,,C06895,4,C06895,0.0,
494,HilPos,349.9543,348.9470517,,,,,,0.0,
495,HilPos,350.1219,349.1146521,,,C06897,11,C06574;C06897;C07622;C11749,0.0,
496,HilPos,350.1884,349.1810893,,,,,,0.0,
497,HilPos,350.2291,349.221842,,,,,C20266,0.0,
498,HilPos,351.1195,350.1121859,,,,,,0.0,
499,HilPos,352.0027,350.9954274,,,,,,0.0,
500,HilPos,353.0071,351.9998186,,,,,,0.0,
501,HilPos,353.0634,352.0560899,,,,,C06187;C09216;C15095,0.0,
502,HilPos,354.0797,353.0724309,,,,,C01304,0.0,
503,HilPos,354.1462,353.1389517,,,,,,0.0,
504,HilPos,355.0824,354.0751306,,,,,C07952,0.0,
505,HilPos,355.0829,354.0756314,,,,,C07952,0.0,
506,HilPos,355.2839,354.2766112,,,,,C12280,0.0,
507,HilPos,356.086,355.0786866,,,,,,0.0,
508,HilPos,356.1688,355.1615342,,,,,,0.0,
509,HilPos,357.0637,356.0564487,,,,,C13703,0.0,
510,HilPos,357.1334,356.1261458,,,,,C01590;C09166;C10549;C17855;C18024;C20453;C21191,0.0,
511,HilPos,358.1342,357.1268783,,,,,,0.0,
512,HilPos,358.2931,357.2858658,,,,,,0.0,
513,HilPos,359.0558,358.0485199,,,,,,0.0,
514,HilPos,359.1217,358.1143961,,,,,C20888,0.0,
515,HilPos,359.122,358.1147236,,,,,C20888,0.0,
516,HilPos,359.1645,358.1572593,,,,,C01675,0.0,
517,HilPos,359.3156,358.3083005,,,,,,0.0,
518,HilPos,360.1239,359.1165922,,,,,C05557;C06564;C10584,0.0,
519,HilPos,361.0827,360.0753829,,,,,,0.0,
520,HilPos,362.0507,361.0433912,,,,,,0.0,
521,HilPos,362.2292,361.2219052,,,,,,0.0,
522,HilPos,364.0488,363.0414855,,,,,,0.0,
523,HilPos,364.0788,363.0715291,,,,,C18731,0.0,
524,HilPos,364.9942,363.9869278,,,,,,0.0,
525,HilPos,365.1063,364.0990058,,,C17939,11,C10636,0.0,
526,HilPos,365.126,364.1187057,,,,,,0.0,
527,HilPos,366.0803,365.073039,,,,,,0.0,
528,HilPos,366.1084,365.101078,,,C06827,15,C06827;C08099;C12979,0.0,
529,HilPos,366.1106,365.1033058,,,,,C06827;C08099;C12979;C13761,0.0,
530,HilPos,366.977,365.9697604,,,,,,0.0,
531,HilPos,367.1512,366.1439592,,,,,,0.0,
532,HilPos,368.129,367.1217344,,,,,C11562,0.0,
533,HilPos,370.0286,369.0212869,,,,,,0.0,
534,HilPos,370.0747,369.0674125,,,,,,0.0,
535,HilPos,370.1405,369.1332663,,,,,C13179,0.0,
536,HilPos,370.185,369.1776849,,,,,C11154,0.0,
537,HilPos,370.2445,369.2371996,,,,,,0.0,
538,HilPos,371.0574,370.0501295,,,,,,0.0,
539,HilPos,371.1128,370.1055581,,,,,C10887;C20452,0.0,
540,HilPos,372.104,371.0967484,,,,,C07255;C12679;C13652,0.0,
541,HilPos,372.2028,371.1954864,,,,,,0.0,
542,HilPos,372.2258,371.2184777,,,C07108,2,,0.0,
543,HilPos,373.0671,372.0598101,,,,,,0.0,
544,HilPos,373.2941,372.2868446,,,,,,0.0,
545,HilPos,374.0566,373.0493549,,,,,C08415,0.0,
546,HilPos,374.9634,373.9561568,,,,,C12347,0.0,
547,HilPos,375.1122,374.1049605,,,,,C10030;C10183,0.0,
548,HilPos,375.9782,374.9709684,,,,,,0.0,
549,HilPos,376.3408,375.333555,,,,,,0.0,
550,HilPos,377.0339,376.0265755,,,,,,0.0,
551,HilPos,377.1461,376.1387805,C00255,0.67,C00255,100,C00255;C01512;C07384;C11661,0.0,
552,HilPos,378.1021,377.0948135,,,,,,0.0,
553,HilPos,379.0446,378.0373166,,,,,C16615,0.482758621,C16615
554,HilPos,379.0851,378.0778326,,,,,C03998;C14295,0.0,
555,HilPos,379.1139,378.1065843,,,,,C10506,0.0,
556,HilPos,381.047,380.0396759,,,,,C03312,0.0,
557,HilPos,381.0645,380.0571843,,,,,C12368,0.0,
558,HilPos,382.0998,381.0924806,,,,,,0.0,
559,HilPos,383.1459,382.1385767,,,C07081,2,C17765,0.0,
560,HilPos,384.1507,383.1434635,C00611,0.44,,,C00611;C06372;C07278;C18491;C19784;C20887,1.75862069,C00611
561,HilPos,385.2509,384.2436609,,,,,C07753,0.0,
562,HilPos,386.0528,385.0455309,,,,,,0.0,
563,HilPos,386.1648,385.15754,,,,,C09610;C19981,0.0,
564,HilPos,387.0739,386.0666691,,,,,C18889,0.0,
565,HilPos,389.0362,388.028928,,,,,,0.0,
566,HilPos,389.0705,388.063198,,,,,,0.0,
567,HilPos,390.0522,389.0449209,,,,,C08425,0.0,
568,HilPos,390.1367,389.1294127,,,,,C12201,0.0,
569,HilPos,390.2925,389.2852014,,,,,,0.0,
570,HilPos,390.9379,389.9306617,,,,,,0.0,
571,HilPos,391.1028,390.0954942,,,,,,0.0,
572,HilPos,392.0289,391.021585,,,,,C18344,0.0,
573,HilPos,392.1141,391.1068444,,,,,,0.0,
574,HilPos,393.0784,392.0711032,,,,,,0.0,
575,HilPos,394.1164,393.1091682,,,,,C01553,0.0,
576,HilPos,394.1646,393.1573575,,,,,,0.0,
577,HilPos,395.0755,394.0682474,,,,,C10877;C12369;C12375;C18549,0.0,
578,HilPos,397.1109,396.1036089,,,,,,0.0,
579,HilPos,398.2341,397.2268307,,,,,,0.0,
580,HilPos,398.9251,397.9177773,,,,,,0.0,
581,HilPos,400.1042,399.0968843,,,,,,0.0,
582,HilPos,400.1441,399.1368003,,,,,C09593;C11234;C11803,0.0,
583,HilPos,402.1234,401.1161614,,,,,,0.0,
584,HilPos,403.0436,402.0363153,,,,,,0.0,
585,HilPos,403.0818,402.0744966,,,,,,0.0,
586,HilPos,403.0848,402.0775249,,,,,,0.0,
587,HilPos,403.1309,402.1236499,,,,,C12311,0.0,
588,HilPos,404.0079,403.0005767,,,,,,0.0,
589,HilPos,404.2185,403.2112363,,,,,,0.0,
590,HilPos,405.0654,404.0581379,,,,,C04839,0.0,
591,HilPos,405.1053,404.0979793,,,,,,0.0,
592,HilPos,406.0009,404.9936445,,,,,,0.0,
593,HilPos,406.1075,405.1001764,,,,,C13440,0.0,
594,HilPos,407.1212,406.1138803,,,,,C11561;C13836;C14647,0.0,
595,HilPos,407.1356,406.1282919,,,,,C10245;C10835,0.0,
596,HilPos,407.3319,406.3246461,,,,,,0.0,
597,HilPos,408.0721,407.0647886,,,,,,0.0,
598,HilPos,408.149,407.141749,,,,,,0.0,
599,HilPos,410.0395,409.0322649,,,,,,0.0,
600,HilPos,412.0342,411.026897,,,,,C10837,0.0,
601,HilPos,413.0634,412.0561169,,,,,,0.0,
602,HilPos,413.0842,412.0769362,,,,,,0.0,
603,HilPos,413.2135,412.2062047,,,,,,0.0,
604,HilPos,413.2193,412.2119761,,,,,,0.0,
605,HilPos,414.2036,413.1962799,,,,,,0.0,
606,HilPos,414.2186,413.211329,,,,,,0.0,
607,HilPos,414.271,413.2637491,,,,,,0.0,
608,HilPos,414.9489,413.9415894,,,,,C18521,0.0,
609,HilPos,415.9918,414.9845471,,,,,,0.0,
610,HilPos,416.1421,415.1348118,,,,,,0.0,
611,HilPos,416.2335,415.2262169,,,,,,0.0,
612,HilPos,417.061,416.0537308,,,,,C19041,0.0,
613,HilPos,419.0167,418.0094196,,,,,,0.0,
614,HilPos,419.587,418.5797059,,,,,,0.0,
615,HilPos,420.0223,419.0150705,,,,,,0.0,
616,HilPos,420.0541,419.0468286,,,,,,0.0,
617,HilPos,420.0619,419.0546534,,,,,C01865,0.0,
618,HilPos,421.054,420.0466901,,,,,,0.0,
619,HilPos,422.1138,421.1065665,,,,,C18439,0.0,
620,HilPos,423.0121,422.0048594,,,,,,0.0,
621,HilPos,423.0355,422.0282095,,,,,C11727,0.0,
622,HilPos,423.1121,422.1048141,,,,,C12371,0.0,
623,HilPos,424.0764,423.0691724,,,,,C01969;C08417,0.0,
624,HilPos,424.0842,423.0769417,,,,,,0.0,
625,HilPos,425.0517,424.0443815,,,,,,0.0,
626,HilPos,426.0519,425.044627,C00068,0.6,,,C00068;C08426,0.0,
627,HilPos,427.0959,426.0886074,KEGG,0.69,,,C05526,0.0,
628,HilPos,428.0376,427.0302903,C00008,0.3,C00008,100,C00008;C00054;C00361;C03850,0.0,
629,HilPos,428.1112,427.103889,,,,,,0.0,
630,HilPos,428.1342,427.1269589,,,,,,0.0,
631,HilPos,429.0249,428.0176128,,,,,C00104;C01347,0.0,
632,HilPos,429.1019,428.0945765,,,,,,0.0,
633,HilPos,430.1015,429.094227,,,,,,0.0,
634,HilPos,431.0766,430.0692961,,,,,C05673;C08133,0.0,
635,HilPos,431.6223,430.6150451,,,,,,0.0,
636,HilPos,432.0671,431.0598377,,,,,C10952,0.0,
637,HilPos,433.0058,431.9984762,,,,,,0.0,
638,HilPos,433.155,432.1477159,,,,,C14942;C14953;C16223,0.0,
639,HilPos,433.2527,432.2453808,,,,,,0.0,
640,HilPos,433.7692,432.761961,,,,,,0.0,
641,HilPos,435.0157,434.0084674,,,,,,0.0,
642,HilPos,435.0569,434.0495958,,,,,,0.0,
643,HilPos,436.0814,435.0740884,,,,,C08401,0.0,
644,HilPos,438.2227,437.215451,,,,,C10589,0.0,
645,HilPos,438.235,437.2277137,,,,,C10603;C21169,0.0,
646,HilPos,439.0823,438.0750002,,,,,,0.0,
647,HilPos,439.0934,438.0861216,,,,,,0.0,
648,HilPos,440.0465,439.0391786,,,,,,0.0,
649,HilPos,441.1664,440.1590925,KEGG,0.58,,,C07468;C10270,0.0,
650,HilPos,442.1262,441.1189738,,,,,C12948,0.0,
651,HilPos,442.1734,441.1661336,,,,,,0.0,
652,HilPos,443.0978,442.0904823,,,,,,0.0,
653,HilPos,443.1487,442.1413902,,,,,C03206;C07654,0.0,
654,HilPos,443.2149,442.2076216,,,,,,0.0,
655,HilPos,444.0172,443.0098928,,,,,C13743,0.0,
656,HilPos,444.1159,443.1086414,,,,,,0.0,
657,HilPos,445.0847,444.0773891,,,,,,0.0,
658,HilPos,445.0905,444.0832472,,,,,,0.0,
659,HilPos,446.1334,445.1261558,,,,,,0.0,
660,HilPos,447.0688,446.0615226,,,,,C00570,0.482758621,C00570
661,HilPos,447.0805,446.0732116,,,,,,0.0,
662,HilPos,447.0845,446.0772347,,,,,,0.0,
663,HilPos,448.0233,447.0159908,,,,,,0.0,
664,HilPos,449.289,448.2816853,,,,,C18217,0.0,
665,HilPos,450.0876,449.080315,,,,,C17250,0.0,
666,HilPos,451.0861,450.0787879,,,,,,0.0,
667,HilPos,451.3058,450.2985164,,,,,C09940,0.0,
668,HilPos,455.0882,454.0809129,,,,,,0.0,
669,HilPos,456.0608,455.0534822,,,,,C06885,0.0,
670,HilPos,456.9665,455.9592344,,,,,,0.0,
671,HilPos,457.1267,456.119423,,,,,,0.0,
672,HilPos,457.9706,456.9633047,,,,,,0.0,
673,HilPos,458.189,457.1816773,,,C07225,4,C07225;C13777;C20813,0.0,
674,HilPos,458.9694,457.9621442,,,,,,0.0,
675,HilPos,459.195,458.1877633,,,,,,0.0,
676,HilPos,459.2915,458.2841923,,,,,,0.0,
677,HilPos,460.0974,459.0901541,,,,,,0.0,
678,HilPos,460.106,459.0987531,,,,,,0.0,
679,HilPos,460.1179,459.1106179,,,,,,0.0,
680,HilPos,460.2031,459.1958282,,,,,,0.0,
681,HilPos,460.2791,459.271806,,,,,,0.0,
682,HilPos,461.0482,460.040879,,,,,,0.0,
683,HilPos,461.2134,460.2061388,,,,,C10672;C10704;C14002;C15429;C20206,0.0,
684,HilPos,463.0367,462.0294525,,,,,,0.0,
685,HilPos,463.0575,462.0502345,,,,,,0.0,
686,HilPos,463.307,462.2997344,,,,,C02513;C08832,0.0,
687,HilPos,464.0938,463.0865092,,,,,C13853,0.0,
688,HilPos,464.9531,463.9457813,,,,,C18578,0.0,
689,HilPos,465.0927,464.0854282,,,,,,0.0,
690,HilPos,465.7694,464.7620845,,,,,,0.0,
691,HilPos,466.0943,465.0870078,,,,,,0.0,
692,HilPos,466.0974,465.0900909,,,,,,0.0,
693,HilPos,466.7589,465.751599,,,,,,0.0,
694,HilPos,468.0919,467.084604,,,,,C21497,0.0,
695,HilPos,468.1564,467.1491481,,,,,,0.0,
696,HilPos,468.814,467.8066965,,,,,,0.0,
697,HilPos,468.9242,467.9169043,,,,,,0.0,
698,HilPos,468.963,467.9557643,,,,,,0.0,
699,HilPos,469.317,468.3097548,,,,,,0.0,
700,HilPos,470.1426,469.1353648,,,,,,0.0,
701,HilPos,471.0448,470.0374956,,,,,,0.0,
702,HilPos,471.0753,470.0680373,,,,,,0.0,
703,HilPos,471.1458,470.1385631,,,,,C09797,0.0,
704,HilPos,471.351,470.343686,,,,,C02283;C03930;C08950,0.0,
705,HilPos,472.0555,471.0482268,,,,,C08103,0.0,
706,HilPos,472.1676,471.1603681,,,,,,0.0,
707,HilPos,472.2764,471.269138,,,,,,0.0,
708,HilPos,472.9412,471.9339062,,,,,,0.0,
709,HilPos,473.1212,472.1139035,,,,,C06491,0.0,
710,HilPos,473.1603,472.1529874,,,,,,0.0,
711,HilPos,473.6365,472.6292065,,,,,,0.0,
712,HilPos,474.0907,473.0834482,,,,,C11175,0.0,
713,HilPos,474.12,473.1127346,,,,,,0.0,
714,HilPos,474.2728,473.2655061,,,,,,0.0,
715,HilPos,475.0989,474.0915835,,,,,,0.0,
716,HilPos,475.3045,474.297184,,,,,,0.0,
717,HilPos,476.3069,475.299663,,,,,C07657;C15823,0.0,
718,HilPos,477.1223,476.1149986,,,,,,0.0,
719,HilPos,477.2051,476.1978732,,,,,C11132,0.0,
720,HilPos,477.322,476.3147497,,,,,,0.0,
721,HilPos,478.0297,477.02242,,,,,,0.0,
722,HilPos,478.116,477.1087246,,,,,,0.0,
723,HilPos,479.0988,478.0914776,,,,,,0.0,
724,HilPos,480.0964,479.0891696,,,,,,0.0,
725,HilPos,480.1071,479.099791,,,,,,0.0,
726,HilPos,480.3096,479.3023067,,,,,,0.0,
727,HilPos,480.9309,479.9236312,,,,,,0.0,
728,HilPos,481.3521,480.3447979,,,,,C08814;C11049;C19873,0.0,
729,HilPos,482.1053,481.0979931,,,,,,0.0,
730,HilPos,482.2722,481.2649054,,,,,,0.0,
731,HilPos,483.0868,482.079548,,,,,,0.0,
732,HilPos,483.101,482.0937039,,,,,,0.0,
733,HilPos,483.3325,482.3252285,,,,,,0.0,
734,HilPos,483.546,482.5386807,,,,,,0.0,
735,HilPos,483.6416,482.6343567,,,,,,0.0,
736,HilPos,483.6436,482.6363641,,,,,,0.0,
737,HilPos,484.0938,483.0865118,,,,,C21017,1.172413793,C21017
738,HilPos,484.1579,483.1506605,,,,,,0.0,
739,HilPos,484.225,483.2176904,,,,,,0.0,
740,HilPos,485.0657,484.0584317,,,,,C13968,0.0,
741,HilPos,485.5665,484.5592198,,,,,,0.0,
742,HilPos,485.755,484.7477718,,,,,,0.0,
743,HilPos,485.9925,484.9852078,,,,,,0.0,
744,HilPos,486.1123,485.105055,,,,,,0.0,
745,HilPos,487.0684,486.0611132,,,,,,0.0,
746,HilPos,487.1759,486.1685757,,,,,C17351;C17352,0.0,
747,HilPos,488.0475,487.0402548,,,,,,0.0,
748,HilPos,488.1225,487.1152306,,,,,C02555;C18429,0.0,
749,HilPos,488.1612,487.1539306,,,,,,0.0,
750,HilPos,489.0537,488.046389,,,,,C18855,0.0,
751,HilPos,489.1178,488.1105041,C00307,0.46,C00307,59,C00307,1.034482759,C00307
752,HilPos,489.2833,488.276044,,,,,C13358,0.0,
753,HilPos,490.0633,489.0560521,,,,,,0.0,
754,HilPos,490.2719,489.2646151,,,,,,0.0,
755,HilPos,490.9878,489.9804789,,,,,C08075,0.0,
756,HilPos,491.0574,490.0501735,,,,,,0.0,
757,HilPos,491.2993,490.2919774,,,,,C20016,0.0,
758,HilPos,491.5676,490.5603454,,,,,,0.0,
759,HilPos,491.812,490.8047658,,,,,,0.0,
760,HilPos,492.0435,491.036245,,,,,,0.0,
761,HilPos,492.0701,491.0628367,,,,,,0.0,
762,HilPos,492.0826,491.0752893,,,,,,0.0,
763,HilPos,492.3226,491.3153363,,,,,,0.0,
764,HilPos,494.0378,493.0305139,,,,,C08104,0.0,
765,HilPos,495.1499,494.1425944,,,,,,0.0,
766,HilPos,496.0473,495.0400298,,,,,,0.0,
767,HilPos,496.2658,495.258484,,,,,,0.0,
768,HilPos,496.958,495.9506918,,,,,,0.0,
769,HilPos,496.9591,495.9517925,,,,,,0.0,
770,HilPos,497.3545,496.3471919,,,,,C04102;C11050;C11051;C19874,0.0,
771,HilPos,497.9727,496.9654622,,,,,,0.0,
772,HilPos,498.3131,497.3058643,,,,,,0.0,
773,HilPos,498.6698,497.6625687,,,,,,0.0,
774,HilPos,499.0575,498.0502113,,,,,,0.0,
775,HilPos,499.1477,498.1404158,,,,,,0.0,
776,HilPos,500.9927,499.985434,,,,,,0.0,
777,HilPos,501.0544,500.0471154,,,,,,0.0,
778,HilPos,501.1733,500.1659894,,,,,C01316;C11374,0.0,
779,HilPos,501.5973,500.5900352,,,,,,0.0,
780,HilPos,502.025,501.0176902,,,,,,0.0,
781,HilPos,502.1159,501.1086414,,,,,,0.0,
782,HilPos,502.1188,501.1115211,,,,,,0.0,
783,HilPos,502.1941,501.1868393,,,,,,0.0,
784,HilPos,503.0485,502.0412637,,,,,,0.0,
785,HilPos,503.3191,502.3118554,,,,,C09948,0.0,
786,HilPos,504.0825,503.0752503,,,,,,0.0,
787,HilPos,505.0676,504.0603693,,,,,,0.0,
788,HilPos,505.1709,504.1636036,C01835,0.57,,,C00492;C05404;C00713;C00883;C01835;C02160;C03367;C03661;C03848;C06219;C08239;C08243;C08251;C08782;C12410;C21454,3.068965517,C00492
789,HilPos,505.3152,504.3079363,,,,,,0.0,
790,HilPos,506.1691,505.1618188,,,,,,0.0,
791,HilPos,506.1779,505.1706166,,,,,,0.0,
792,HilPos,506.3161,505.3088365,,,,,,0.0,
793,HilPos,506.3563,505.3490438,,,,,,0.0,
794,HilPos,507.3675,506.3602486,,,,,,0.0,
795,HilPos,508.1139,507.1065744,,,,,,0.0,
796,HilPos,508.1635,507.1562484,,,,,,0.0,
797,HilPos,508.2039,507.1966453,,,,,,0.0,
798,HilPos,508.3272,507.3199145,,,,,,0.0,
799,HilPos,508.3639,507.3566449,,,,,,0.0,
800,HilPos,509.1175,508.1102189,,,,,,0.0,
801,HilPos,509.3596,508.3522789,,,,,,0.0,
802,HilPos,509.3754,508.3681523,,,,,,0.0,
803,HilPos,509.9599,508.9526371,,,,,,0.0,
804,HilPos,510.1872,509.1799086,,,,,,0.0,
805,HilPos,511.1046,510.0973049,,,,,C15677;C19793,0.0,
806,HilPos,511.3608,510.3535586,,,,,,0.0,
807,HilPos,512.0808,511.0735051,,,,,,0.0,
808,HilPos,512.3586,511.3513269,,,,,,0.0,
809,HilPos,512.9899,511.9825763,,,,,,0.0,
810,HilPos,512.9949,511.987626,,,,,,0.0,
811,HilPos,513.2028,512.1955655,,,,,,0.0,
